[HEADER]
Format	J&M ASCII Table
Comment	COA_09_P.00037_HAL03-noFilter_UVIR600um2-UV400um0.5_23mm
Date	02/08/2024 12:19:50
Order	Y (evenX)
TechType	UV
NumPoints	841
FirstX	304
LastX	1144
XType	nm
YType	Transmission
ZType	s
NumSubFile	61
Matrix	Z vs X
[LOGIN]
Name=JM
[INSTRUMENT]
Name=TIDAS S
Detector=MMS - ASPEN 97,5 kHz
Diodearray=256 Pixel
Serial#=39059
Calibrated=2016-03-14
Range=303.56-1144.49 [nm] (F0)

SWVersion=v3.22.6 (build 0)
[CONFIG]
ChannelName=Result
ChannelType=Normalized
[PARAMETER]
It=124.00
Aver=20
Norm=1
Range=304.0-1144.0 nm
Scan=Single
[TRIGGER]
Sweep=0
Scan=0
[DIO]
DigOut=0x0000
DigIn=0x0000
[DATA]
	00:00:00.000	00:00:23.822	00:00:47.617	00:01:11.618	00:01:35.418	00:01:59.426	00:02:23.428	00:02:47.231	00:03:11.226	00:03:35.220	00:03:59.018	00:04:23.013	00:04:47.008	00:05:10.811	00:05:34.804	00:05:58.795	00:06:22.790	00:06:46.783	00:07:10.784	00:07:34.777	00:07:58.768	00:08:22.767	00:08:46.759	00:09:10.752	00:09:34.748	00:09:58.748	00:10:22.746	00:10:46.546	00:11:10.543	00:11:34.542	00:11:58.542	00:12:22.529	00:12:46.532	00:13:10.530	00:13:34.521	00:13:58.514	00:14:22.512	00:14:46.509	00:15:10.510	00:15:34.505	00:15:58.495	00:16:22.493	00:16:46.294	00:17:10.287	00:17:34.089	00:17:58.084	00:18:22.078	00:18:46.075	00:19:10.073	00:19:34.069	00:19:57.872	00:20:21.866	00:20:45.864	00:21:09.854	00:21:33.850	00:21:57.857	00:22:21.856	00:22:45.852	00:23:09.845	00:23:33.842	00:23:57.836
550	8.283293	8.33486	8.376996	8.411105	8.444864	8.472645	8.499288	8.523869	8.545511	8.568855	8.588391	8.608219	8.628944	8.648635	8.668176	8.682627	8.701985	8.719187	8.734783	8.7541	8.769229	8.785549	8.802417	8.819569	8.832114	8.849314	8.863381	8.881001	8.89237	8.906469	8.921853	8.937461	8.950759	8.9629	8.977983	8.989041	9.003478	9.017305	9.0284	9.042537	9.055099	9.066897	9.08204	9.093898	9.131573	9.145824	9.154682	9.170073	9.179543	9.192822	9.204536	9.216146	9.231722	9.241973	9.252947	9.266001	9.273764	9.284453	9.297769	9.310308	9.318046
551	8.125747	8.176414	8.21754	8.252031	8.285363	8.313361	8.339783	8.364638	8.386555	8.41038	8.428616	8.450217	8.470413	8.490032	8.508718	8.52435	8.543528	8.560821	8.576524	8.596221	8.610817	8.627601	8.644226	8.661359	8.674627	8.691693	8.706498	8.723646	8.734993	8.749465	8.7649	8.779552	8.793341	8.805928	8.82059	8.831349	8.845624	8.859855	8.870734	8.885326	8.897995	8.910327	8.924963	8.937497	8.974371	8.98891	8.998077	9.0131	9.022761	9.03474	9.047886	9.058941	9.073698	9.085505	9.095984	9.108748	9.117139	9.128429	9.141621	9.153343	9.161427
552	7.971113	8.020896	8.061031	8.095897	8.12881	8.15702	8.183226	8.208351	8.230536	8.254836	8.271791	8.295135	8.314812	8.334361	8.352209	8.368999	8.388	8.405383	8.42119	8.441259	8.455333	8.47257	8.48896	8.506074	8.520051	8.536987	8.552515	8.569201	8.580524	8.595362	8.610848	8.624559	8.638832	8.651857	8.666107	8.676574	8.690686	8.705314	8.715981	8.73102	8.743795	8.756652	8.770792	8.783986	8.820076	8.834897	8.844367	8.859029	8.868878	8.879581	8.894131	8.904639	8.918594	8.93193	8.941923	8.954403	8.963409	8.975289	8.988358	8.999279	9.007705
553	7.819166	7.868086	7.907269	7.942475	7.975003	8.00338	8.029351	8.054758	8.077117	8.101851	8.117775	8.142582	8.161768	8.181325	8.198359	8.216258	8.235046	8.252533	8.268386	8.288795	8.302406	8.320072	8.336204	8.353347	8.367952	8.384761	8.400907	8.417144	8.42853	8.443696	8.459233	8.472087	8.486811	8.50015	8.514042	8.524338	8.538345	8.553255	8.563772	8.579211	8.592053	8.605393	8.619055	8.632824	8.668251	8.683343	8.69306	8.707401	8.717434	8.72701	8.742752	8.752847	8.766068	8.780771	8.790395	8.802619	8.812193	8.824549	8.837501	8.847766	8.856513
554	7.668291	7.716428	7.75488	7.790123	7.822548	7.850665	7.876178	7.90203	7.923605	7.948464	7.965702	7.989351	8.00827	8.028648	8.04497	8.063648	8.081819	8.09957	8.114884	8.135345	8.149063	8.166938	8.182554	8.200239	8.214751	8.231421	8.247216	8.263103	8.275403	8.290582	8.306183	8.318877	8.333807	8.346218	8.360269	8.371624	8.386063	8.400141	8.411118	8.426538	8.439084	8.45256	8.465837	8.479411	8.51531	8.530605	8.540024	8.554412	8.564608	8.574378	8.589364	8.60033	8.613388	8.628052	8.638413	8.650648	8.660387	8.672152	8.685025	8.695995	8.704916
555	7.519873	7.56724	7.604973	7.640254	7.672576	7.700438	7.7255	7.75179	7.772594	7.797576	7.816106	7.838616	7.857274	7.878458	7.894079	7.913525	7.931087	7.9491	7.963885	7.984394	7.998217	8.016298	8.031409	8.049624	8.064047	8.08058	8.09603	8.111571	8.124772	8.139962	8.155626	8.168162	8.183294	8.194794	8.209001	8.221399	8.23626	8.249521	8.26095	8.276353	8.288608	8.302217	8.315115	8.328497	8.364861	8.380357	8.389482	8.403915	8.41427	8.424232	8.438474	8.450296	8.463195	8.477819	8.488909	8.501151	8.511055	8.522237	8.535032	8.546698	8.555789
556	7.373854	7.420461	7.457487	7.492805	7.525028	7.552637	7.577255	7.603977	7.624022	7.649124	7.668926	7.690316	7.708715	7.730695	7.745625	7.765827	7.782792	7.801061	7.815323	7.835881	7.849807	7.86809	7.882705	7.901444	7.915776	7.932177	7.947287	7.962488	7.976574	7.991775	8.0075	8.019882	8.035213	8.045815	8.060175	8.073601	8.088878	8.101334	8.113207	8.128593	8.140562	8.154301	8.166826	8.180021	8.216843	8.232534	8.241371	8.255848	8.266362	8.276511	8.290021	8.302687	8.315427	8.330015	8.341818	8.35407	8.364135	8.374743	8.387463	8.399811	8.40907
557	7.234167	7.279878	7.316607	7.351485	7.383548	7.410212	7.435459	7.461431	7.481913	7.506294	7.526586	7.547321	7.565994	7.588034	7.603446	7.62341	7.640212	7.65829	7.672682	7.692883	7.7067	7.724658	7.739943	7.758394	7.772606	7.788707	7.803988	7.819022	7.832818	7.848257	7.863674	7.876328	7.891607	7.902641	7.916863	7.930711	7.945634	7.957801	7.970594	7.984962	7.997349	8.011425	8.023512	8.036428	8.072691	8.088505	8.097658	8.111732	8.122129	8.133103	8.146557	8.158949	8.171779	8.186001	8.197802	8.210187	8.220199	8.230885	8.244032	8.255732	8.265161
558	7.097868	7.142643	7.179214	7.2135	7.245386	7.27088	7.297108	7.321943	7.343256	7.366642	7.387159	7.407402	7.426522	7.448378	7.464657	7.484055	7.500843	7.518579	7.533316	7.553029	7.566668	7.584128	7.600465	7.61836	7.632445	7.648191	7.663813	7.678739	7.691854	7.707605	7.722595	7.73566	7.750804	7.762709	7.776698	7.790764	7.805078	7.817131	7.830995	7.844016	7.857055	7.871531	7.883162	7.895774	7.931142	7.947054	7.956725	7.970247	7.980438	7.992444	8.006064	8.017813	8.030815	8.044565	8.056122	8.068683	8.07857	8.089548	8.103289	8.1139	8.1235
559	6.963512	7.007365	7.04378	7.07748	7.109191	7.133533	7.160729	7.184442	7.206574	7.22898	7.249718	7.269475	7.289036	7.310711	7.327845	7.346684	7.363457	7.380857	7.395936	7.415168	7.42863	7.445598	7.462973	7.480322	7.49428	7.509679	7.525634	7.540453	7.552899	7.568958	7.583527	7.596996	7.612006	7.624772	7.638528	7.652809	7.666523	7.678463	7.693383	7.705079	7.718759	7.733631	7.744812	7.757124	7.791611	7.80762	7.817797	7.830779	7.840765	7.853786	7.867574	7.878686	7.891859	7.905143	7.916461	7.929194	7.93896	7.950227	7.964551	7.97409	7.983857
560	6.834538	6.877393	6.913754	6.94688	6.978347	7.002425	7.029871	7.053056	7.075416	7.097454	7.118186	7.137568	7.157382	7.178623	7.196123	7.214726	7.23127	7.248502	7.263777	7.282668	7.296089	7.312578	7.330763	7.347632	7.361314	7.376553	7.392435	7.407671	7.419723	7.435586	7.449893	7.463504	7.478494	7.491859	7.505458	7.519481	7.532904	7.544739	7.560285	7.571488	7.585333	7.600001	7.611174	7.623333	7.657616	7.673243	7.683653	7.696409	7.706262	7.719797	7.733373	7.744328	7.757515	7.770587	7.781695	7.79454	7.804189	7.815556	7.83021	7.839463	7.849147
561	6.712306	6.754047	6.790499	6.823062	6.854185	6.879283	6.905941	6.929453	6.951185	6.973739	6.994139	7.0133	7.033099	7.053537	7.070699	7.089525	7.105529	7.12284	7.1381	7.15685	7.170424	7.186451	7.205122	7.221604	7.234789	7.250143	7.26536	7.281773	7.29383	7.308768	7.32304	7.336415	7.351546	7.365142	7.378684	7.391769	7.405344	7.417081	7.432637	7.444551	7.457871	7.471466	7.483271	7.495486	7.530547	7.545095	7.555339	7.568328	7.578147	7.591471	7.604291	7.615777	7.628755	7.641982	7.652918	7.66579	7.675327	7.686523	7.70114	7.711245	7.720482
562	6.59154	6.632181	6.668724	6.70073	6.731512	6.757618	6.7835	6.807333	6.828444	6.851507	6.871579	6.890522	6.910305	6.929952	6.946778	6.965827	6.981297	6.998683	7.01393	7.032542	7.046265	7.061836	7.080987	7.097088	7.10978	7.125249	7.139808	7.157384	7.169447	7.183471	7.19771	7.210848	7.22612	7.239945	7.253431	7.265588	7.279313	7.290954	7.306519	7.319134	7.331936	7.344471	7.356901	7.369172	7.405001	7.418483	7.428561	7.441782	7.45157	7.464684	7.476758	7.488767	7.501538	7.514917	7.525685	7.538583	7.548012	7.559037	7.573619	7.584564	7.59336
563	6.472919	6.512561	6.549113	6.580623	6.611068	6.638045	6.663178	6.687255	6.707801	6.731333	6.751084	6.769828	6.789581	6.808464	6.824992	6.84424	6.859263	6.876677	6.891897	6.910337	6.924215	6.939374	6.958879	6.974658	6.986979	7.002533	7.016496	7.035109	7.047157	7.060319	7.074549	7.087467	7.10283	7.116815	7.13024	7.141569	7.155434	7.167003	7.182521	7.19577	7.208098	7.219689	7.232706	7.245017	7.281505	7.293995	7.303984	7.317375	7.327115	7.340051	7.351389	7.363863	7.376452	7.389991	7.40059	7.413496	7.422837	7.433679	7.448207	7.459892	7.468361
564	6.36618	6.406167	6.441525	6.473321	6.503447	6.529384	6.5541	6.577307	6.59797	6.621474	6.640965	6.659759	6.679277	6.697673	6.714392	6.733534	6.749316	6.766049	6.781057	6.798813	6.81292	6.828276	6.846325	6.862602	6.876282	6.891497	6.905688	6.923613	6.935366	6.948278	6.962889	6.975735	6.990454	7.00365	7.016925	7.028779	7.042669	7.054506	7.069098	7.082123	7.094536	7.106724	7.1199	7.132016	7.167669	7.180089	7.191067	7.203749	7.213232	7.226403	7.237042	7.249193	7.261943	7.275764	7.286178	7.298809	7.30838	7.318806	7.333026	7.344087	7.353857
565	6.260604	6.30093	6.335109	6.367187	6.396997	6.421907	6.446209	6.468556	6.489334	6.512813	6.532045	6.550889	6.570174	6.58809	6.604996	6.624034	6.640565	6.656624	6.671426	6.688502	6.702836	6.718388	6.734996	6.751766	6.76679	6.781668	6.796087	6.813332	6.824793	6.837458	6.852444	6.865221	6.879303	6.891717	6.904845	6.917216	6.931132	6.943234	6.95691	6.969713	6.982211	6.994992	7.008323	7.020246	7.055072	7.067425	7.079381	7.091361	7.100589	7.113993	7.123941	7.135772	7.148681	7.162781	7.173012	7.185371	7.195168	7.205184	7.219098	7.229542	7.240602
566	6.156171	6.196832	6.229844	6.262202	6.291698	6.315593	6.339487	6.360982	6.381874	6.405326	6.424304	6.443196	6.462251	6.479692	6.496783	6.515719	6.532992	6.548385	6.56298	6.579384	6.593942	6.609687	6.624871	6.64213	6.658484	6.673028	6.687671	6.704244	6.715416	6.727836	6.743194	6.755903	6.769354	6.780996	6.793978	6.80686	6.820802	6.833166	6.845937	6.858519	6.8711	6.884466	6.897953	6.909686	6.943693	6.95598	6.968904	6.980189	6.989165	7.002799	7.012064	7.023579	7.036644	7.051021	7.06107	7.073162	7.083183	7.09279	7.106403	7.116237	7.128571
567	6.061768	6.101568	6.134359	6.165814	6.194834	6.218959	6.242712	6.263824	6.284043	6.306955	6.32603	6.345232	6.363723	6.381081	6.398309	6.417041	6.434152	6.449868	6.464048	6.48048	6.494959	6.510341	6.525151	6.542016	6.558029	6.572557	6.587591	6.603216	6.614413	6.627608	6.642419	6.654938	6.66842	6.679736	6.692795	6.705774	6.719764	6.73223	6.744418	6.756948	6.76931	6.782738	6.796311	6.807462	6.841539	6.853838	6.866262	6.877442	6.88695	6.900275	6.909733	6.92058	6.93303	6.947666	6.957812	6.969497	6.979474	6.989767	7.00267	7.012608	7.024908
568	5.971722	6.010209	6.043141	6.073249	6.101729	6.126562	6.150275	6.171186	6.190435	6.212613	6.231921	6.251529	6.269333	6.286757	6.304101	6.322594	6.339198	6.355612	6.369299	6.386026	6.400312	6.415121	6.429959	6.446094	6.461133	6.475767	6.491251	6.505828	6.517172	6.531525	6.545443	6.557725	6.571493	6.582655	6.595875	6.608791	6.622839	6.635344	6.647075	6.65962	6.671649	6.684937	6.698569	6.708993	6.74348	6.755819	6.767186	6.778487	6.788822	6.801633	6.811621	6.821667	6.833209	6.8481	6.858445	6.869675	6.879504	6.890895	6.902938	6.913252	6.92502
569	5.882539	5.919724	5.952797	5.981569	6.009516	6.035049	6.058723	6.079435	6.097723	6.119174	6.138713	6.158724	6.175847	6.193337	6.210796	6.229052	6.245154	6.262259	6.275459	6.292478	6.306571	6.320813	6.33568	6.351092	6.365164	6.379902	6.395835	6.409373	6.420861	6.436361	6.449393	6.461444	6.475492	6.486502	6.499882	6.512737	6.526843	6.539387	6.550664	6.563224	6.574921	6.588071	6.601762	6.611466	6.64636	6.658738	6.669059	6.680479	6.691633	6.703937	6.714447	6.723701	6.734343	6.749485	6.760029	6.77081	6.780492	6.792969	6.804161	6.814847	6.826087
570	5.797444	5.833288	5.866173	5.894166	5.921595	5.947446	5.970986	5.991452	6.009421	6.030403	6.049896	6.069741	6.086514	6.104243	6.121429	6.13955	6.155386	6.172563	6.185856	6.20288	6.216731	6.230687	6.245568	6.260392	6.273972	6.288668	6.304749	6.317713	6.329273	6.345195	6.357644	6.36944	6.383819	6.394756	6.408083	6.420816	6.434955	6.447486	6.458159	6.470887	6.482215	6.495269	6.508799	6.518486	6.553493	6.565701	6.575821	6.586961	6.598472	6.610622	6.621215	6.630258	6.640415	6.655587	6.666247	6.676669	6.686256	6.698813	6.709952	6.720767	6.731562
571	5.718339	5.752765	5.784934	5.81304	5.839969	5.865524	5.888777	5.908918	5.927606	5.948532	5.967531	5.986291	6.003245	6.021497	6.03778	6.055929	6.071877	6.088126	6.102451	6.119016	6.132544	6.146667	6.16154	6.175986	6.189835	6.204252	6.22	6.233137	6.244652	6.259823	6.272175	6.283679	6.298472	6.309464	6.322397	6.334908	6.349041	6.361475	6.371294	6.384442	6.395332	6.408361	6.421371	6.432178	6.466829	6.478522	6.489809	6.500021	6.511142	6.523714	6.533674	6.543445	6.553785	6.568628	6.579272	6.589481	6.599057	6.610064	6.622439	6.632991	6.643474
572	5.63984	5.672859	5.704316	5.732535	5.758969	5.78423	5.807198	5.827016	5.846417	5.867287	5.885797	5.90348	5.920614	5.939384	5.954772	5.972949	5.989007	6.004336	6.019685	6.035794	6.049	6.06329	6.078156	6.092227	6.106342	6.120483	6.135901	6.149208	6.160679	6.175105	6.187362	6.198577	6.213778	6.224827	6.237366	6.249658	6.263786	6.276123	6.285096	6.298658	6.309114	6.322119	6.334612	6.34653	6.380828	6.392011	6.404455	6.413745	6.42448	6.437471	6.446804	6.457297	6.467819	6.482335	6.492963	6.502961	6.512524	6.521993	6.535596	6.545887	6.556061
573	5.562236	5.593856	5.624622	5.652918	5.678886	5.703829	5.726504	5.746042	5.766074	5.786899	5.804932	5.821581	5.838882	5.85813	5.872644	5.890853	5.907013	5.921449	5.937782	5.953427	5.966333	5.980793	5.995628	6.009358	6.023705	6.037592	6.052668	6.066128	6.077569	6.091283	6.103468	6.114416	6.129984	6.141088	6.153271	6.165332	6.179443	6.191665	6.199865	6.213806	6.223852	6.236803	6.248797	6.261782	6.295717	6.306406	6.319925	6.328372	6.338737	6.352098	6.360862	6.372046	6.382721	6.396909	6.407522	6.417315	6.426877	6.434885	6.449619	6.459687	6.469547
574	5.49277	5.522954	5.553429	5.580883	5.607062	5.631002	5.653144	5.673426	5.69208	5.713158	5.73094	5.747489	5.764638	5.783414	5.797469	5.815792	5.831828	5.845902	5.862404	5.87727	5.890405	5.905111	5.919365	5.93349	5.947282	5.961443	5.97579	5.988989	6.000761	6.014431	6.027187	6.038369	6.05328	6.064447	6.077128	6.088641	6.10244	6.11404	6.123213	6.136622	6.146808	6.158988	6.170824	6.183939	6.217184	6.227743	6.240392	6.249885	6.260143	6.272782	6.282322	6.293546	6.303676	6.31743	6.328084	6.337773	6.347622	6.355824	6.369442	6.380207	6.389624
575	5.423734	5.452489	5.482676	5.509292	5.535682	5.558626	5.580238	5.601258	5.618544	5.639873	5.657405	5.673855	5.690855	5.709158	5.722757	5.741193	5.757107	5.770823	5.787492	5.801584	5.814945	5.829897	5.843574	5.858092	5.871331	5.885764	5.899387	5.912327	5.924426	5.938054	5.951378	5.962792	5.97705	5.98828	6.001456	6.012423	6.025913	6.036894	6.047034	6.059917	6.070241	6.081655	6.093333	6.106578	6.139137	6.149567	6.161351	6.171883	6.182036	6.193956	6.204268	6.21553	6.225119	6.238442	6.249136	6.258722	6.268857	6.277252	6.289759	6.30122	6.310195
576	5.355122	5.382458	5.412358	5.438143	5.464742	5.486695	5.507782	5.529535	5.54546	5.567039	5.584322	5.600674	5.617524	5.635361	5.648507	5.667055	5.682847	5.696206	5.713042	5.726364	5.739951	5.755147	5.768249	5.783158	5.795847	5.810551	5.823455	5.836137	5.848562	5.862148	5.876036	5.887681	5.90129	5.912582	5.926249	5.936675	5.949857	5.960224	5.971325	5.983684	5.994145	6.004799	6.016319	6.029693	6.061571	6.071872	6.082797	6.094361	6.104411	6.115616	6.126695	6.137995	6.147045	6.159941	6.170675	6.180159	6.190577	6.199163	6.210567	6.22272	6.231256
577	5.290511	5.316772	5.346559	5.371885	5.398323	5.419575	5.440605	5.462348	5.47782	5.499072	5.51587	5.53257	5.549183	5.56638	5.579756	5.597723	5.613523	5.626821	5.64328	5.656567	5.670386	5.684912	5.697804	5.712893	5.725213	5.739508	5.752291	5.765347	5.777398	5.790448	5.805023	5.816956	5.830046	5.840971	5.854465	5.865214	5.877646	5.888701	5.899556	5.911621	5.922025	5.932667	5.943871	5.957079	5.988839	5.99937	6.010237	6.021862	6.031816	6.043005	6.053696	6.06489	6.074268	6.086595	6.097375	6.107117	6.117219	6.126002	6.136954	6.148626	6.157134
578	5.227758	5.253096	5.282844	5.307875	5.333992	5.354669	5.375847	5.397254	5.412671	5.433347	5.449555	5.466797	5.483134	5.499621	5.513523	5.530609	5.546471	5.559837	5.575682	5.589255	5.60331	5.616769	5.629609	5.644787	5.656816	5.670405	5.683331	5.697033	5.708408	5.720708	5.736023	5.748268	5.760897	5.771269	5.7843	5.79575	5.80724	5.819548	5.829633	5.841504	5.851765	5.862722	5.873541	5.886456	5.91834	5.929259	5.940416	5.951679	5.961539	5.973019	5.98282	5.993845	6.003926	6.015625	6.026454	6.036609	6.046135	6.055117	6.065901	6.076584	6.085243
579	5.165271	5.18969	5.219398	5.244137	5.269934	5.290038	5.311364	5.332437	5.347796	5.367901	5.383522	5.401304	5.417367	5.433146	5.447569	5.463779	5.479703	5.493137	5.508372	5.522229	5.536518	5.548915	5.561704	5.576971	5.588709	5.601596	5.614663	5.629009	5.639711	5.651264	5.667316	5.679871	5.69204	5.701862	5.714433	5.726579	5.737132	5.750688	5.760006	5.771683	5.781803	5.793073	5.803509	5.816132	5.848141	5.859446	5.870892	5.881794	5.891561	5.903328	5.912243	5.923101	5.933882	5.944955	5.955834	5.9664	5.975353	5.984532	5.995149	6.004848	6.013657
580	5.105801	5.129245	5.158765	5.183219	5.208505	5.228275	5.249671	5.270216	5.285771	5.305227	5.320532	5.338647	5.354239	5.369843	5.384337	5.399881	5.415959	5.429118	5.44409	5.458191	5.472321	5.484276	5.496857	5.512327	5.523621	5.536399	5.549127	5.56401	5.574071	5.585409	5.601607	5.614324	5.626126	5.635623	5.647587	5.660245	5.670444	5.684418	5.693298	5.704779	5.714675	5.726135	5.736515	5.748886	5.780879	5.792207	5.80364	5.814382	5.824187	5.835992	5.844519	5.85513	5.866281	5.876955	5.887828	5.898535	5.907252	5.916656	5.927264	5.936284	5.945227
581	5.051524	5.07389	5.102946	5.127136	5.151556	5.171425	5.19275	5.21241	5.22862	5.247289	5.26277	5.280842	5.295601	5.312006	5.32574	5.341004	5.357401	5.369659	5.384999	5.399277	5.412529	5.425166	5.437255	5.453141	5.463703	5.47745	5.488966	5.504193	5.513669	5.525762	5.541032	5.55364	5.565237	5.57482	5.585908	5.598745	5.609653	5.622532	5.631572	5.642848	5.652376	5.663799	5.674719	5.686909	5.718629	5.729321	5.740191	5.751137	5.76122	5.772605	5.781651	5.791866	5.80279	5.813477	5.824243	5.834603	5.843694	5.853376	5.86426	5.873151	5.882205
582	4.997362	5.018651	5.047246	5.07117	5.094726	5.114695	5.135949	5.154727	5.17159	5.189473	5.205129	5.223159	5.237088	5.254289	5.267267	5.282252	5.298966	5.310325	5.326032	5.340487	5.352863	5.366181	5.377779	5.394078	5.403911	5.418626	5.428932	5.444503	5.453393	5.46624	5.480585	5.493083	5.504477	5.514144	5.52436	5.537375	5.548989	5.560778	5.569975	5.581048	5.590206	5.601593	5.613053	5.625063	5.65651	5.666568	5.676876	5.688026	5.698386	5.709352	5.718915	5.728736	5.739432	5.750133	5.760791	5.770805	5.78027	5.790229	5.801389	5.810151	5.819315
583	4.943382	4.963607	4.991737	5.015405	5.038108	5.058164	5.079347	5.097255	5.114762	5.131863	5.147691	5.16567	5.178784	5.196767	5.208996	5.223709	5.240728	5.25121	5.267267	5.28189	5.293408	5.307394	5.318513	5.335213	5.344332	5.359991	5.369115	5.385005	5.393333	5.406921	5.420346	5.432734	5.443924	5.453673	5.463035	5.476217	5.488523	5.499237	5.508589	5.519463	5.528255	5.539607	5.551596	5.563427	5.594597	5.604042	5.613789	5.625138	5.635769	5.646315	5.656384	5.665824	5.676292	5.687006	5.697555	5.707225	5.717066	5.727289	5.738719	5.747355	5.756627
584	4.895222	4.915345	4.942631	4.966698	4.989371	5.008536	5.029546	5.047521	5.06495	5.081449	5.097225	5.114554	5.127927	5.145571	5.157557	5.172553	5.188801	5.200093	5.215166	5.229186	5.2413	5.2549	5.266613	5.282518	5.292209	5.306979	5.316985	5.331341	5.34079	5.354206	5.367126	5.379295	5.390243	5.399727	5.409731	5.42224	5.434088	5.44487	5.454124	5.465115	5.473809	5.485182	5.496904	5.508684	5.539151	5.549598	5.55884	5.569947	5.580431	5.590449	5.60018	5.610168	5.620298	5.631056	5.641315	5.650744	5.6613	5.67061	5.68199	5.690767	5.699893
585	4.847088	4.86711	4.893551	4.918018	4.940661	4.958937	4.979773	4.997815	5.015168	5.031064	5.046787	5.063466	5.077098	5.094402	5.106146	5.121424	5.136903	5.149005	5.163093	5.176512	5.18922	5.202433	5.214741	5.229853	5.240115	5.253995	5.264884	5.277706	5.288275	5.301521	5.313934	5.325886	5.336591	5.345809	5.356456	5.368293	5.379683	5.390534	5.39969	5.410796	5.419393	5.430786	5.442242	5.45397	5.483737	5.495184	5.503922	5.514787	5.525125	5.534613	5.544007	5.554542	5.564334	5.575138	5.585107	5.594294	5.605564	5.613963	5.625293	5.63421	5.64319
586	4.798981	4.818902	4.844499	4.869366	4.891979	4.909364	4.930027	4.948136	4.965413	4.980707	4.996378	5.012407	5.026298	5.043262	5.054764	5.070324	5.085035	5.097946	5.11105	5.123868	5.137169	5.149996	5.162899	5.177217	5.18805	5.201043	5.212812	5.224101	5.235791	5.248866	5.260773	5.272507	5.282969	5.291923	5.303212	5.314375	5.325308	5.336228	5.345286	5.356508	5.365007	5.376421	5.387611	5.399289	5.428353	5.440802	5.449035	5.459658	5.469849	5.478809	5.487866	5.498947	5.508403	5.51925	5.52893	5.537875	5.549859	5.557348	5.568626	5.577685	5.586519
